"","Country","Year","Sector","Gas","Unit","Emissions","EU","lag","percent_change","Population","avg_pop","avg_emissions"
"221","United Kingdom","1901","Total excluding LULUCF","CO2","MtCO₂e",415,1,424,-2.1,41812672,46993537.9526627,448.538461538462
"222","United Kingdom","1902","Total excluding LULUCF","CO2","MtCO₂e",431,1,415,3.9,42190750,46993537.9526627,448.538461538462
"223","United Kingdom","1903","Total excluding LULUCF","CO2","MtCO₂e",435,1,431,0.9,42567265,46993537.9526627,448.538461538462
"224","United Kingdom","1904","Total excluding LULUCF","CO2","MtCO₂e",437,1,435,0.5,42947139,46993537.9526627,448.538461538462
"225","United Kingdom","1905","Total excluding LULUCF","CO2","MtCO₂e",442,1,437,1.1,43330403,46993537.9526627,448.538461538462
"226","United Kingdom","1906","Total excluding LULUCF","CO2","MtCO₂e",458,1,442,3.6,43717085,46993537.9526627,448.538461538462
"227","United Kingdom","1907","Total excluding LULUCF","CO2","MtCO₂e",479,1,458,4.6,44107218,46993537.9526627,448.538461538462
"228","United Kingdom","1908","Total excluding LULUCF","CO2","MtCO₂e",467,1,479,-2.5,44500831,46993537.9526627,448.538461538462
"229","United Kingdom","1909","Total excluding LULUCF","CO2","MtCO₂e",471,1,467,0.9,44856102,46993537.9526627,448.538461538462
"230","United Kingdom","1910","Total excluding LULUCF","CO2","MtCO₂e",475,1,471,0.8,45172503,46993537.9526627,448.538461538462
"231","United Kingdom","1911","Total excluding LULUCF","CO2","MtCO₂e",486,1,475,2.3,45449499,46993537.9526627,448.538461538462
"232","United Kingdom","1912","Total excluding LULUCF","CO2","MtCO₂e",461,1,486,-5.1,45686552,46993537.9526627,448.538461538462
"233","United Kingdom","1913","Total excluding LULUCF","CO2","MtCO₂e",504,1,461,9.3,45883117,46993537.9526627,448.538461538462
"234","United Kingdom","1914","Total excluding LULUCF","CO2","MtCO₂e",488,1,504,-3.2,46080527,46993537.9526627,448.538461538462
"235","United Kingdom","1915","Total excluding LULUCF","CO2","MtCO₂e",495,1,488,1.4,46278785,46993537.9526627,448.538461538462
"236","United Kingdom","1916","Total excluding LULUCF","CO2","MtCO₂e",512,1,495,3.4,46477896,46993537.9526627,448.538461538462
"237","United Kingdom","1917","Total excluding LULUCF","CO2","MtCO₂e",506,1,512,-1.2,46677862,46993537.9526627,448.538461538462
"238","United Kingdom","1918","Total excluding LULUCF","CO2","MtCO₂e",472,1,506,-6.7,46872154,46993537.9526627,448.538461538462
"239","United Kingdom","1919","Total excluding LULUCF","CO2","MtCO₂e",461,1,472,-2.3,47008451,46993537.9526627,448.538461538462
"240","United Kingdom","1920","Total excluding LULUCF","CO2","MtCO₂e",476,1,461,3.3,47086632,46993537.9526627,448.538461538462
"241","United Kingdom","1921","Total excluding LULUCF","CO2","MtCO₂e",324,1,476,-31.9,47106576,46993537.9526627,448.538461538462
"242","United Kingdom","1922","Total excluding LULUCF","CO2","MtCO₂e",433,1,324,33.6,47068160,46993537.9526627,448.538461538462
"243","United Kingdom","1923","Total excluding LULUCF","CO2","MtCO₂e",460,1,433,6.2,46971263,46993537.9526627,448.538461538462
"244","United Kingdom","1924","Total excluding LULUCF","CO2","MtCO₂e",482,1,460,4.8,46874566,46993537.9526627,448.538461538462
"245","United Kingdom","1925","Total excluding LULUCF","CO2","MtCO₂e",455,1,482,-5.6,46778068,46993537.9526627,448.538461538462
"246","United Kingdom","1926","Total excluding LULUCF","CO2","MtCO₂e",251,1,455,-44.8,46681768,46993537.9526627,448.538461538462
"247","United Kingdom","1927","Total excluding LULUCF","CO2","MtCO₂e",473,1,251,88.4,46585667,46993537.9526627,448.538461538462
"248","United Kingdom","1928","Total excluding LULUCF","CO2","MtCO₂e",445,1,473,-5.9,46489763,46993537.9526627,448.538461538462
"249","United Kingdom","1929","Total excluding LULUCF","CO2","MtCO₂e",468,1,445,5.2,46459696,46993537.9526627,448.538461538462
"250","United Kingdom","1930","Total excluding LULUCF","CO2","MtCO₂e",449,1,468,-4.1,46495659,46993537.9526627,448.538461538462
"251","United Kingdom","1931","Total excluding LULUCF","CO2","MtCO₂e",420,1,449,-6.5,46597850,46993537.9526627,448.538461538462
"252","United Kingdom","1932","Total excluding LULUCF","CO2","MtCO₂e",403,1,420,-4,46766464,46993537.9526627,448.538461538462
"253","United Kingdom","1933","Total excluding LULUCF","CO2","MtCO₂e",400,1,403,-0.7,47001700,46993537.9526627,448.538461538462
"254","United Kingdom","1934","Total excluding LULUCF","CO2","MtCO₂e",432,1,400,8,47238120,46993537.9526627,448.538461538462
"255","United Kingdom","1935","Total excluding LULUCF","CO2","MtCO₂e",438,1,432,1.4,47475729,46993537.9526627,448.538461538462
"256","United Kingdom","1936","Total excluding LULUCF","CO2","MtCO₂e",463,1,438,5.7,47714534,46993537.9526627,448.538461538462
"257","United Kingdom","1937","Total excluding LULUCF","CO2","MtCO₂e",478,1,463,3.2,47954539,46993537.9526627,448.538461538462
"258","United Kingdom","1938","Total excluding LULUCF","CO2","MtCO₂e",460,1,478,-3.8,48195752,46993537.9526627,448.538461538462
"259","United Kingdom","1939","Total excluding LULUCF","CO2","MtCO₂e",467,1,460,1.5,48426919,46993537.9526627,448.538461538462
"260","United Kingdom","1940","Total excluding LULUCF","CO2","MtCO₂e",490,1,467,4.9,48647946,46993537.9526627,448.538461538462
"261","United Kingdom","1941","Total excluding LULUCF","CO2","MtCO₂e",481,1,490,-1.8,48858739,46993537.9526627,448.538461538462
"262","United Kingdom","1942","Total excluding LULUCF","CO2","MtCO₂e",481,1,481,0,49059203,46993537.9526627,448.538461538462
"263","United Kingdom","1943","Total excluding LULUCF","CO2","MtCO₂e",467,1,481,-2.9,49249240,46993537.9526627,448.538461538462
"264","United Kingdom","1944","Total excluding LULUCF","CO2","MtCO₂e",454,1,467,-2.8,49440013,46993537.9526627,448.538461538462
"265","United Kingdom","1945","Total excluding LULUCF","CO2","MtCO₂e",430,1,454,-5.3,49631526,46993537.9526627,448.538461538462
"266","United Kingdom","1946","Total excluding LULUCF","CO2","MtCO₂e",449,1,430,4.4,49823780,46993537.9526627,448.538461538462
"267","United Kingdom","1947","Total excluding LULUCF","CO2","MtCO₂e",475,1,449,5.8,50016779,46993537.9526627,448.538461538462
"268","United Kingdom","1948","Total excluding LULUCF","CO2","MtCO₂e",490,1,475,3.2,50210526,46993537.9526627,448.538461538462
"269","United Kingdom","1949","Total excluding LULUCF","CO2","MtCO₂e",501,1,490,2.2,50410257,46993537.9526627,448.538461538462
"270","United Kingdom","1950","Total excluding LULUCF","CO2","MtCO₂e",517,1,501,3.2,50616019,46993537.9526627,448.538461538462
"271","United Kingdom","1951","Total excluding LULUCF","CO2","MtCO₂e",563,1,517,8.9,50601926,46993537.9526627,448.538461538462
"272","United Kingdom","1952","Total excluding LULUCF","CO2","MtCO₂e",548,1,563,-2.7,50651273,46993537.9526627,448.538461538462
"273","United Kingdom","1953","Total excluding LULUCF","CO2","MtCO₂e",562,1,548,2.6,50750980,46993537.9526627,448.538461538462
"274","United Kingdom","1954","Total excluding LULUCF","CO2","MtCO₂e",578,1,562,2.8,50890911,46993537.9526627,448.538461538462
"275","United Kingdom","1955","Total excluding LULUCF","CO2","MtCO₂e",605,1,578,4.7,51063907,46993537.9526627,448.538461538462
"276","United Kingdom","1956","Total excluding LULUCF","CO2","MtCO₂e",605,1,605,0,51265885,46993537.9526627,448.538461538462
"277","United Kingdom","1957","Total excluding LULUCF","CO2","MtCO₂e",604,1,605,-0.2,51495703,46993537.9526627,448.538461538462
"278","United Kingdom","1958","Total excluding LULUCF","CO2","MtCO₂e",592,1,604,-2,51754668,46993537.9526627,448.538461538462
"279","United Kingdom","1959","Total excluding LULUCF","CO2","MtCO₂e",584,1,592,-1.4,52045664,46993537.9526627,448.538461538462
"280","United Kingdom","1960","Total excluding LULUCF","CO2","MtCO₂e",624,1,584,6.8,52370595,46993537.9526627,448.538461538462
"281","United Kingdom","1961","Total excluding LULUCF","CO2","MtCO₂e",630,1,624,1,52727763,46993537.9526627,448.538461538462
"282","United Kingdom","1962","Total excluding LULUCF","CO2","MtCO₂e",635,1,630,0.8,53109400,46993537.9526627,448.538461538462
"283","United Kingdom","1963","Total excluding LULUCF","CO2","MtCO₂e",647,1,635,1.9,53500721,46993537.9526627,448.538461538462
"284","United Kingdom","1964","Total excluding LULUCF","CO2","MtCO₂e",654,1,647,1.1,53882751,46993537.9526627,448.538461538462
"285","United Kingdom","1965","Total excluding LULUCF","CO2","MtCO₂e",670,1,654,2.4,54240855,46993537.9526627,448.538461538462
"286","United Kingdom","1966","Total excluding LULUCF","CO2","MtCO₂e",667,1,670,-0.4,54568868,46993537.9526627,448.538461538462
"287","United Kingdom","1967","Total excluding LULUCF","CO2","MtCO₂e",642,1,667,-3.7,54866529,46993537.9526627,448.538461538462
"288","United Kingdom","1968","Total excluding LULUCF","CO2","MtCO₂e",658,1,642,2.5,55132603,46993537.9526627,448.538461538462
"289","United Kingdom","1969","Total excluding LULUCF","CO2","MtCO₂e",681,1,658,3.5,55367950,46993537.9526627,448.538461538462
"290","United Kingdom","1970","Total excluding LULUCF","CO2","MtCO₂e",711,1,681,4.4,55573455,46993537.9526627,448.538461538462
"291","United Kingdom","1971","Total excluding LULUCF","CO2","MtCO₂e",709,1,711,-0.3,55748534,46993537.9526627,448.538461538462
"292","United Kingdom","1972","Total excluding LULUCF","CO2","MtCO₂e",694,1,709,-2.1,55892412,46993537.9526627,448.538461538462
"293","United Kingdom","1973","Total excluding LULUCF","CO2","MtCO₂e",704,1,694,1.4,56006290,46993537.9526627,448.538461538462
"294","United Kingdom","1974","Total excluding LULUCF","CO2","MtCO₂e",656,1,704,-6.8,56092059,46993537.9526627,448.538461538462
"295","United Kingdom","1975","Total excluding LULUCF","CO2","MtCO₂e",640,1,656,-2.4,56152325,46993537.9526627,448.538461538462
"296","United Kingdom","1976","Total excluding LULUCF","CO2","MtCO₂e",635,1,640,-0.8,56188348,46993537.9526627,448.538461538462
"297","United Kingdom","1977","Total excluding LULUCF","CO2","MtCO₂e",639,1,635,0.6,56203598,46993537.9526627,448.538461538462
"298","United Kingdom","1978","Total excluding LULUCF","CO2","MtCO₂e",638,1,639,-0.2,56205910,46993537.9526627,448.538461538462
"299","United Kingdom","1979","Total excluding LULUCF","CO2","MtCO₂e",677,1,638,6.1,56205087,46993537.9526627,448.538461538462
"300","United Kingdom","1980","Total excluding LULUCF","CO2","MtCO₂e",605,1,677,-10.6,56209164,46993537.9526627,448.538461538462
"301","United Kingdom","1981","Total excluding LULUCF","CO2","MtCO₂e",583,1,605,-3.6,56220739,46993537.9526627,448.538461538462
"302","United Kingdom","1982","Total excluding LULUCF","CO2","MtCO₂e",569,1,583,-2.4,56241408,46993537.9526627,448.538461538462
"303","United Kingdom","1983","Total excluding LULUCF","CO2","MtCO₂e",566,1,569,-0.5,56276791,46993537.9526627,448.538461538462
"304","United Kingdom","1984","Total excluding LULUCF","CO2","MtCO₂e",551,1,566,-2.7,56332902,46993537.9526627,448.538461538462
"305","United Kingdom","1985","Total excluding LULUCF","CO2","MtCO₂e",582,1,551,5.6,56413555,46993537.9526627,448.538461538462
"306","United Kingdom","1986","Total excluding LULUCF","CO2","MtCO₂e",590,1,582,1.4,56522505,46993537.9526627,448.538461538462
"307","United Kingdom","1987","Total excluding LULUCF","CO2","MtCO₂e",595,1,590,0.8,56658260,46993537.9526627,448.538461538462
"308","United Kingdom","1988","Total excluding LULUCF","CO2","MtCO₂e",596,1,595,0.2,56812754,46993537.9526627,448.538461538462
"309","United Kingdom","1989","Total excluding LULUCF","CO2","MtCO₂e",607,1,596,1.8,56974289,46993537.9526627,448.538461538462
"310","United Kingdom","1990","Total excluding LULUCF","CO2","MtCO₂e",601,1,607,-1,57134377,46993537.9526627,448.538461538462
"311","United Kingdom","1991","Total excluding LULUCF","CO2","MtCO₂e",609,1,601,1.3,57290792,46993537.9526627,448.538461538462
"312","United Kingdom","1992","Total excluding LULUCF","CO2","MtCO₂e",594,1,609,-2.5,57446041,46993537.9526627,448.538461538462
"313","United Kingdom","1993","Total excluding LULUCF","CO2","MtCO₂e",580,1,594,-2.4,57602279,46993537.9526627,448.538461538462
"314","United Kingdom","1994","Total excluding LULUCF","CO2","MtCO₂e",576,1,580,-0.7,57763382,46993537.9526627,448.538461538462
"315","United Kingdom","1995","Total excluding LULUCF","CO2","MtCO₂e",568,1,576,-1.4,57932450,46993537.9526627,448.538461538462
"316","United Kingdom","1996","Total excluding LULUCF","CO2","MtCO₂e",589,1,568,3.7,58113554,46993537.9526627,448.538461538462
"317","United Kingdom","1997","Total excluding LULUCF","CO2","MtCO₂e",563,1,589,-4.4,58307320,46993537.9526627,448.538461538462
"318","United Kingdom","1998","Total excluding LULUCF","CO2","MtCO₂e",569,1,563,1.1,58509972,46993537.9526627,448.538461538462
"319","United Kingdom","1999","Total excluding LULUCF","CO2","MtCO₂e",562,1,569,-1.2,58715859,46993537.9526627,448.538461538462
"320","United Kingdom","2000","Total excluding LULUCF","CO2","MtCO₂e",568,1,562,1.1,58923305,46993537.9526627,448.538461538462
"321","United Kingdom","2001","Total excluding LULUCF","CO2","MtCO₂e",577,1,568,1.6,59124277,46993537.9526627,448.538461538462
"322","United Kingdom","2002","Total excluding LULUCF","CO2","MtCO₂e",561,1,577,-2.8,59326294,46993537.9526627,448.538461538462
"323","United Kingdom","2003","Total excluding LULUCF","CO2","MtCO₂e",573,1,561,2.1,59561429,46993537.9526627,448.538461538462
"324","United Kingdom","2004","Total excluding LULUCF","CO2","MtCO₂e",574,1,573,0.2,59872760,46993537.9526627,448.538461538462
"325","United Kingdom","2005","Total excluding LULUCF","CO2","MtCO₂e",571,1,574,-0.5,60287953,46993537.9526627,448.538461538462
"326","United Kingdom","2006","Total excluding LULUCF","CO2","MtCO₂e",568,1,571,-0.5,60821349,46993537.9526627,448.538461538462
"327","United Kingdom","2007","Total excluding LULUCF","CO2","MtCO₂e",560,1,568,-1.4,61455154,46993537.9526627,448.538461538462
"328","United Kingdom","2008","Total excluding LULUCF","CO2","MtCO₂e",546,1,560,-2.5,62145098,46993537.9526627,448.538461538462
"329","United Kingdom","2009","Total excluding LULUCF","CO2","MtCO₂e",495,1,546,-9.3,62828620,46993537.9526627,448.538461538462
"330","United Kingdom","2010","Total excluding LULUCF","CO2","MtCO₂e",513,1,495,3.6,63459801,46993537.9526627,448.538461538462
"331","United Kingdom","2011","Total excluding LULUCF","CO2","MtCO₂e",471,1,513,-8.2,64021922,46993537.9526627,448.538461538462
"332","United Kingdom","2012","Total excluding LULUCF","CO2","MtCO₂e",489,1,471,3.8,64525300,46993537.9526627,448.538461538462
"333","United Kingdom","2013","Total excluding LULUCF","CO2","MtCO₂e",479,1,489,-2,64984015,46993537.9526627,448.538461538462
"334","United Kingdom","2014","Total excluding LULUCF","CO2","MtCO₂e",440,1,479,-8.1,65423048,46993537.9526627,448.538461538462
"335","United Kingdom","2015","Total excluding LULUCF","CO2","MtCO₂e",423,1,440,-3.9,65860149,46993537.9526627,448.538461538462
"336","United Kingdom","2016","Total excluding LULUCF","CO2","MtCO₂e",400,1,423,-5.4,66297944,46993537.9526627,448.538461538462
"337","United Kingdom","2017","Total excluding LULUCF","CO2","MtCO₂e",389,1,400,-2.8,66727463,46993537.9526627,448.538461538462
"338","United Kingdom","2018","Total excluding LULUCF","CO2","MtCO₂e",381,1,389,-2.1,67141678,46993537.9526627,448.538461538462
"339","France","1850","Total excluding LULUCF","CO2","MtCO₂e",19.8,1,0,0,36317907,45409495.4911243,229.737278106509
"340","France","1851","Total excluding LULUCF","CO2","MtCO₂e",20.2,1,19.8,2,36422807,45409495.4911243,229.737278106509
"341","France","1852","Total excluding LULUCF","CO2","MtCO₂e",21.8,1,20.2,7.9,36517158,45409495.4911243,229.737278106509
"342","France","1853","Total excluding LULUCF","CO2","MtCO₂e",25.6,1,21.8,17.4,36600899,45409495.4911243,229.737278106509
"343","France","1854","Total excluding LULUCF","CO2","MtCO₂e",29.5,1,25.6,15.2,36684828,45409495.4911243,229.737278106509
"344","France","1855","Total excluding LULUCF","CO2","MtCO₂e",33.4,1,29.5,13.2,36768948,45409495.4911243,229.737278106509
"345","France","1856","Total excluding LULUCF","CO2","MtCO₂e",35,1,33.4,4.8,36853256,45409495.4911243,229.737278106509
"346","France","1857","Total excluding LULUCF","CO2","MtCO₂e",35.6,1,35,1.7,36937755,45409495.4911243,229.737278106509
"347","France","1858","Total excluding LULUCF","CO2","MtCO₂e",34.9,1,35.6,-2,37022445,45409495.4911243,229.737278106509
"348","France","1859","Total excluding LULUCF","CO2","MtCO₂e",35.3,1,34.9,1.1,37110539,45409495.4911243,229.737278106509
"349","France","1860","Total excluding LULUCF","CO2","MtCO₂e",38.5,1,35.3,9.1,37202052,45409495.4911243,229.737278106509
"350","France","1861","Total excluding LULUCF","CO2","MtCO₂e",41.7,1,38.5,8.3,37297001,45409495.4911243,229.737278106509
"351","France","1862","Total excluding LULUCF","CO2","MtCO₂e",44,1,41.7,5.5,37395401,45409495.4911243,229.737278106509
"352","France","1863","Total excluding LULUCF","CO2","MtCO₂e",44.6,1,44,1.4,37497267,45409495.4911243,229.737278106509
"353","France","1864","Total excluding LULUCF","CO2","MtCO₂e",47.3,1,44.6,6.1,37599408,45409495.4911243,229.737278106509
"354","France","1865","Total excluding LULUCF","CO2","MtCO₂e",49.8,1,47.3,5.3,37701824,45409495.4911243,229.737278106509
"355","France","1866","Total excluding LULUCF","CO2","MtCO₂e",54.1,1,49.8,8.6,37804516,45409495.4911243,229.737278106509
"356","France","1867","Total excluding LULUCF","CO2","MtCO₂e",54.8,1,54.1,1.3,37907484,45409495.4911243,229.737278106509
"357","France","1868","Total excluding LULUCF","CO2","MtCO₂e",56.1,1,54.8,2.4,38010729,45409495.4911243,229.737278106509
"358","France","1869","Total excluding LULUCF","CO2","MtCO₂e",57.5,1,56.1,2.5,38103149,45409495.4911243,229.737278106509
